date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Kerala,Kozhikode,673003,1,0
01-06-2025,Kerala,Kozhikode,673571,0,1
29-05-2025,Kerala,Kozhikode,673001,2,1
29-05-2025,Kerala,Kozhikode,673002,1,3
29-05-2025,Kerala,Kozhikode,673014,5,4
29-05-2025,Kerala,Kozhikode,673017,1,5
29-05-2025,Kerala,Kozhikode,673106,4,5
29-05-2025,Kerala,Kozhikode,673306,1,6
29-05-2025,Kerala,Kozhikode,673307,2,5
29-05-2025,Kerala,Kozhikode,673317,2,6
29-05-2025,Kerala,Kozhikode,673328,0,1
29-05-2025,Kerala,Kozhikode,673506,9,12
29-05-2025,Kerala,Kozhikode,673522,8,2
29-05-2025,Kerala,Kozhikode,673529,8,4
29-05-2025,Kerala,Kozhikode,673574,12,12
29-05-2025,Kerala,Kozhikode,673601,4,7
29-05-2025,Kerala,Kozhikode,673612,8,25
29-05-2025,Kerala,Kozhikode,673631,8,9
29-05-2025,Kerala,Kozhikode,673632,3,8
29-05-2025,Kerala,Kozhikode,673655,2,4
28-05-2025,Kerala,Kozhikode,673007,1,1
28-05-2025,Kerala,Kozhikode,673008,9,4
28-05-2025,Kerala,Kozhikode,673021,3,1
28-05-2025,Kerala,Kozhikode,673029,3,2
28-05-2025,Kerala,Kozhikode,673102,3,1
28-05-2025,Kerala,Kozhikode,673106,5,3
28-05-2025,Kerala,Kozhikode,673301,1,5
28-05-2025,Kerala,Kozhikode,673305,3,1
28-05-2025,Kerala,Kozhikode,673315,7,8
28-05-2025,Kerala,Kozhikode,673328,0,2
28-05-2025,Kerala,Kozhikode,673504,4,1
28-05-2025,Kerala,Kozhikode,673506,10,10
28-05-2025,Kerala,Kozhikode,673507,6,9
28-05-2025,Kerala,Kozhikode,673521,4,4
28-05-2025,Kerala,Kozhikode,673572,15,22
28-05-2025,Kerala,Kozhikode,673585,8,5
28-05-2025,Kerala,Kozhikode,673603,4,2
28-05-2025,Kerala,Kozhikode,673616,5,3
28-05-2025,Kerala,Kozhikode,673620,4,8
20-05-2025,Kerala,Kozhikode,673001,0,1
20-05-2025,Kerala,Kozhikode,673008,8,6
20-05-2025,Kerala,Kozhikode,673015,3,8
20-05-2025,Kerala,Kozhikode,673019,7,10
20-05-2025,Kerala,Kozhikode,673027,4,7
20-05-2025,Kerala,Kozhikode,673029,3,0
20-05-2025,Kerala,Kozhikode,673301,3,2
20-05-2025,Kerala,Kozhikode,673304,2,3
20-05-2025,Kerala,Kozhikode,673541,0,5
20-05-2025,Kerala,Kozhikode,673573,5,6
20-05-2025,Kerala,Kozhikode,673580,1,1
20-05-2025,Kerala,Kozhikode,673586,3,6
20-05-2025,Kerala,Kozhikode,673601,6,6
20-05-2025,Kerala,Kozhikode,673612,8,6
03-06-2025,Kerala,Kozhikode,673002,0,1
03-06-2025,Kerala,Kozhikode,673012,3,6
03-06-2025,Kerala,Kozhikode,673015,4,4
03-06-2025,Kerala,Kozhikode,673029,1,5
03-06-2025,Kerala,Kozhikode,673305,7,4
03-06-2025,Kerala,Kozhikode,673307,6,8
03-06-2025,Kerala,Kozhikode,673328,2,4
03-06-2025,Kerala,Kozhikode,673586,9,23
03-06-2025,Kerala,Kozhikode,673602,18,23
03-06-2025,Kerala,Kozhikode,673616,6,4
03-06-2025,Kerala,Kozhikode,673655,2,3
17-06-2025,Kerala,Kozhikode,673002,0,1
17-06-2025,Kerala,Kozhikode,673003,5,15
17-06-2025,Kerala,Kozhikode,673005,1,5
17-06-2025,Kerala,Kozhikode,673006,0,1
17-06-2025,Kerala,Kozhikode,673007,3,6
17-06-2025,Kerala,Kozhikode,673008,6,13
17-06-2025,Kerala,Kozhikode,673016,1,4
17-06-2025,Kerala,Kozhikode,673017,1,4
17-06-2025,Kerala,Kozhikode,673317,0,7
17-06-2025,Kerala,Kozhikode,673541,0,6
17-06-2025,Kerala,Kozhikode,673585,2,10
17-06-2025,Kerala,Kozhikode,673586,2,7
17-06-2025,Kerala,Kozhikode,673602,4,9
17-06-2025,Kerala,Kozhikode,673616,3,4
17-06-2025,Kerala,Kozhikode,673655,2,6
17-06-2025,Kerala,Kozhikode,673661,4,8
16-06-2025,Kerala,Kozhikode,673032,1,1
16-06-2025,Kerala,Kozhikode,673101,1,2
16-06-2025,Kerala,Kozhikode,673105,4,5
16-06-2025,Kerala,Kozhikode,673306,4,9
16-06-2025,Kerala,Kozhikode,673308,5,3
16-06-2025,Kerala,Kozhikode,673317,4,1
16-06-2025,Kerala,Kozhikode,673323,3,2
16-06-2025,Kerala,Kozhikode,673525,11,12
16-06-2025,Kerala,Kozhikode,673541,6,5
16-06-2025,Kerala,Kozhikode,673585,11,5
16-06-2025,Kerala,Kozhikode,673604,7,5
16-06-2025,Kerala,Kozhikode,673611,14,6
16-06-2025,Kerala,Kozhikode,673614,20,11
16-06-2025,Kerala,Kozhikode,673615,0,1
16-06-2025,Kerala,Kozhikode,673632,5,5
04-06-2025,Kerala,Kozhikode,673001,1,0
04-06-2025,Kerala,Kozhikode,673002,1,1
04-06-2025,Kerala,Kozhikode,673004,1,0
04-06-2025,Kerala,Kozhikode,673010,3,7
04-06-2025,Kerala,Kozhikode,673017,2,5
04-06-2025,Kerala,Kozhikode,673020,0,1
04-06-2025,Kerala,Kozhikode,673028,1,6
04-06-2025,Kerala,Kozhikode,673102,0,5
04-06-2025,Kerala,Kozhikode,673106,1,8
04-06-2025,Kerala,Kozhikode,673303,4,0
04-06-2025,Kerala,Kozhikode,673305,0,1
04-06-2025,Kerala,Kozhikode,673308,4,8
04-06-2025,Kerala,Kozhikode,673315,1,3
04-06-2025,Kerala,Kozhikode,673328,0,1
04-06-2025,Kerala,Kozhikode,673502,2,1
04-06-2025,Kerala,Kozhikode,673508,3,1
04-06-2025,Kerala,Kozhikode,673517,0,1
04-06-2025,Kerala,Kozhikode,673541,3,5
04-06-2025,Kerala,Kozhikode,673573,3,8
04-06-2025,Kerala,Kozhikode,673602,4,19
04-06-2025,Kerala,Kozhikode,673661,4,11
31-05-2025,Kerala,Kozhikode,673001,1,3
31-05-2025,Kerala,Kozhikode,673003,7,12
31-05-2025,Kerala,Kozhikode,673005,9,1
31-05-2025,Kerala,Kozhikode,673008,2,13
31-05-2025,Kerala,Kozhikode,673009,2,0
31-05-2025,Kerala,Kozhikode,673010,5,1
31-05-2025,Kerala,Kozhikode,673011,2,1
31-05-2025,Kerala,Kozhikode,673019,3,11
31-05-2025,Kerala,Kozhikode,673028,3,4
31-05-2025,Kerala,Kozhikode,673032,1,0
31-05-2025,Kerala,Kozhikode,673102,3,5
31-05-2025,Kerala,Kozhikode,673105,5,3
31-05-2025,Kerala,Kozhikode,673305,4,3
31-05-2025,Kerala,Kozhikode,673315,8,9
31-05-2025,Kerala,Kozhikode,673502,1,5
31-05-2025,Kerala,Kozhikode,673504,3,2
31-05-2025,Kerala,Kozhikode,673509,3,2
31-05-2025,Kerala,Kozhikode,673573,15,11
31-05-2025,Kerala,Kozhikode,673574,11,12
31-05-2025,Kerala,Kozhikode,673616,6,5
31-05-2025,Kerala,Kozhikode,673631,14,13
30-05-2025,Kerala,Kozhikode,673008,9,10
30-05-2025,Kerala,Kozhikode,673009,2,0
30-05-2025,Kerala,Kozhikode,673012,4,3
30-05-2025,Kerala,Kozhikode,673020,1,1
30-05-2025,Kerala,Kozhikode,673027,2,5
30-05-2025,Kerala,Kozhikode,673103,6,5
30-05-2025,Kerala,Kozhikode,673104,7,6
30-05-2025,Kerala,Kozhikode,673105,5,4
30-05-2025,Kerala,Kozhikode,673307,7,5
30-05-2025,Kerala,Kozhikode,673317,1,4
30-05-2025,Kerala,Kozhikode,673502,2,4
30-05-2025,Kerala,Kozhikode,673503,1,2
30-05-2025,Kerala,Kozhikode,673505,1,3
30-05-2025,Kerala,Kozhikode,673525,1,5
30-05-2025,Kerala,Kozhikode,673528,1,1
30-05-2025,Kerala,Kozhikode,673585,2,6
07-06-2025,Kerala,Kozhikode,673015,0,1
07-06-2025,Kerala,Kozhikode,673508,1,0
07-06-2025,Kerala,Kozhikode,673580,0,1
07-06-2025,Kerala,Kozhikode,673632,1,0
08-06-2025,Kerala,Kozhikode,673508,0,2
06-06-2025,Kerala,Kozhikode,673002,0,1
06-06-2025,Kerala,Kozhikode,673012,6,4
06-06-2025,Kerala,Kozhikode,673014,6,5
06-06-2025,Kerala,Kozhikode,673027,4,6
06-06-2025,Kerala,Kozhikode,673101,1,2
06-06-2025,Kerala,Kozhikode,673306,4,2
06-06-2025,Kerala,Kozhikode,673307,7,5
06-06-2025,Kerala,Kozhikode,673503,1,4
06-06-2025,Kerala,Kozhikode,673513,8,6
06-06-2025,Kerala,Kozhikode,673521,6,2
06-06-2025,Kerala,Kozhikode,673523,2,4
06-06-2025,Kerala,Kozhikode,673573,8,9
06-06-2025,Kerala,Kozhikode,673655,1,5
05-06-2025,Kerala,Kozhikode,673002,0,1
05-06-2025,Kerala,Kozhikode,673018,0,2
05-06-2025,Kerala,Kozhikode,673020,2,0
05-06-2025,Kerala,Kozhikode,673028,4,4
05-06-2025,Kerala,Kozhikode,673029,1,0
05-06-2025,Kerala,Kozhikode,673104,3,14
05-06-2025,Kerala,Kozhikode,673105,3,7
05-06-2025,Kerala,Kozhikode,673303,5,5
05-06-2025,Kerala,Kozhikode,673309,0,1
05-06-2025,Kerala,Kozhikode,673315,3,8
05-06-2025,Kerala,Kozhikode,673323,0,1
05-06-2025,Kerala,Kozhikode,673501,1,7
05-06-2025,Kerala,Kozhikode,673503,3,7
05-06-2025,Kerala,Kozhikode,673509,2,2
05-06-2025,Kerala,Kozhikode,673513,3,13
05-06-2025,Kerala,Kozhikode,673542,4,8
05-06-2025,Kerala,Kozhikode,673572,6,14
05-06-2025,Kerala,Kozhikode,673586,7,14
05-06-2025,Kerala,Kozhikode,673603,1,7
05-06-2025,Kerala,Kozhikode,673639,0,2
05-06-2025,Kerala,Kozhikode,673661,6,9
09-06-2025,Kerala,Kozhikode,673006,1,1
09-06-2025,Kerala,Kozhikode,673008,11,10
09-06-2025,Kerala,Kozhikode,673016,0,5
09-06-2025,Kerala,Kozhikode,673017,0,4
09-06-2025,Kerala,Kozhikode,673019,7,13
09-06-2025,Kerala,Kozhikode,673103,3,3
09-06-2025,Kerala,Kozhikode,673305,3,3
09-06-2025,Kerala,Kozhikode,673309,2,1
09-06-2025,Kerala,Kozhikode,673504,3,4
09-06-2025,Kerala,Kozhikode,673524,7,10
09-06-2025,Kerala,Kozhikode,673527,0,4
09-06-2025,Kerala,Kozhikode,673528,0,6
09-06-2025,Kerala,Kozhikode,673542,6,9
09-06-2025,Kerala,Kozhikode,673580,2,1
09-06-2025,Kerala,Kozhikode,673602,9,24
09-06-2025,Kerala,Kozhikode,673611,5,8
09-06-2025,Kerala,Kozhikode,673612,5,28
09-06-2025,Kerala,Kozhikode,673633,1,6
09-06-2025,Kerala,Kozhikode,673655,3,1
11-06-2025,Kerala,Kozhikode,673001,1,4
11-06-2025,Kerala,Kozhikode,673011,5,7
11-06-2025,Kerala,Kozhikode,673012,2,4
11-06-2025,Kerala,Kozhikode,673018,2,0
11-06-2025,Kerala,Kozhikode,673020,1,0
11-06-2025,Kerala,Kozhikode,673101,0,1
11-06-2025,Kerala,Kozhikode,673306,3,4
11-06-2025,Kerala,Kozhikode,673309,2,2
11-06-2025,Kerala,Kozhikode,673315,6,15
11-06-2025,Kerala,Kozhikode,673317,3,0
11-06-2025,Kerala,Kozhikode,673505,0,6
11-06-2025,Kerala,Kozhikode,673508,3,5
11-06-2025,Kerala,Kozhikode,673509,3,4
11-06-2025,Kerala,Kozhikode,673524,5,12
11-06-2025,Kerala,Kozhikode,673527,0,3
11-06-2025,Kerala,Kozhikode,673529,2,5
11-06-2025,Kerala,Kozhikode,673602,9,16
11-06-2025,Kerala,Kozhikode,673614,5,6
11-06-2025,Kerala,Kozhikode,673633,1,6
11-06-2025,Kerala,Kozhikode,673655,5,6
10-06-2025,Kerala,Kozhikode,673006,0,2
10-06-2025,Kerala,Kozhikode,673014,3,4
10-06-2025,Kerala,Kozhikode,673018,0,4
10-06-2025,Kerala,Kozhikode,673032,1,1
10-06-2025,Kerala,Kozhikode,673104,4,9
10-06-2025,Kerala,Kozhikode,673303,10,6
10-06-2025,Kerala,Kozhikode,673304,2,3
10-06-2025,Kerala,Kozhikode,673315,2,12
10-06-2025,Kerala,Kozhikode,673328,3,4
10-06-2025,Kerala,Kozhikode,673506,8,11
10-06-2025,Kerala,Kozhikode,673517,3,2
10-06-2025,Kerala,Kozhikode,673526,0,1
10-06-2025,Kerala,Kozhikode,673527,3,2
10-06-2025,Kerala,Kozhikode,673542,3,12
10-06-2025,Kerala,Kozhikode,673586,15,8
10-06-2025,Kerala,Kozhikode,673602,6,27
10-06-2025,Kerala,Kozhikode,673612,2,29
10-06-2025,Kerala,Kozhikode,673633,1,6
10-06-2025,Kerala,Kozhikode,673655,6,10
12-06-2025,Kerala,Kozhikode,673001,0,2
12-06-2025,Kerala,Kozhikode,673004,1,1
12-06-2025,Kerala,Kozhikode,673007,2,1
12-06-2025,Kerala,Kozhikode,673014,1,6
12-06-2025,Kerala,Kozhikode,673016,2,12
12-06-2025,Kerala,Kozhikode,673027,0,7
12-06-2025,Kerala,Kozhikode,673032,0,2
12-06-2025,Kerala,Kozhikode,673101,0,2
12-06-2025,Kerala,Kozhikode,673103,0,3
12-06-2025,Kerala,Kozhikode,673305,0,3
12-06-2025,Kerala,Kozhikode,673307,3,9
12-06-2025,Kerala,Kozhikode,673541,3,5
12-06-2025,Kerala,Kozhikode,673571,6,20
12-06-2025,Kerala,Kozhikode,673572,5,15
12-06-2025,Kerala,Kozhikode,673574,4,5
12-06-2025,Kerala,Kozhikode,673582,2,6
12-06-2025,Kerala,Kozhikode,673585,2,17
13-06-2025,Kerala,Kozhikode,673001,1,3
13-06-2025,Kerala,Kozhikode,673006,1,1
13-06-2025,Kerala,Kozhikode,673007,0,2
13-06-2025,Kerala,Kozhikode,673011,1,2
13-06-2025,Kerala,Kozhikode,673027,1,9
13-06-2025,Kerala,Kozhikode,673028,1,5
13-06-2025,Kerala,Kozhikode,673105,1,7
13-06-2025,Kerala,Kozhikode,673305,2,3
13-06-2025,Kerala,Kozhikode,673306,1,2
13-06-2025,Kerala,Kozhikode,673315,2,7
13-06-2025,Kerala,Kozhikode,673323,2,1
13-06-2025,Kerala,Kozhikode,673503,2,5
13-06-2025,Kerala,Kozhikode,673504,1,3
13-06-2025,Kerala,Kozhikode,673522,2,6
13-06-2025,Kerala,Kozhikode,673525,5,9
13-06-2025,Kerala,Kozhikode,673527,0,3
13-06-2025,Kerala,Kozhikode,673529,1,6
13-06-2025,Kerala,Kozhikode,673572,5,16
13-06-2025,Kerala,Kozhikode,673573,5,9
13-06-2025,Kerala,Kozhikode,673611,1,11
13-06-2025,Kerala,Kozhikode,673612,0,11
13-06-2025,Kerala,Kozhikode,673616,1,7
13-06-2025,Kerala,Kozhikode,673620,4,8
13-06-2025,Kerala,Kozhikode,673632,2,1
13-06-2025,Kerala,Kozhikode,673655,2,5
15-06-2025,Kerala,Kozhikode,673301,2,0
14-06-2025,Kerala,Kozhikode,673005,0,2
14-06-2025,Kerala,Kozhikode,673302,5,0
14-06-2025,Kerala,Kozhikode,673304,2,0
14-06-2025,Kerala,Kozhikode,673306,2,0
14-06-2025,Kerala,Kozhikode,673309,2,1
14-06-2025,Kerala,Kozhikode,673315,4,3
14-06-2025,Kerala,Kozhikode,673317,4,1
14-06-2025,Kerala,Kozhikode,673502,1,0
14-06-2025,Kerala,Kozhikode,673521,2,1
14-06-2025,Kerala,Kozhikode,673525,2,1
14-06-2025,Kerala,Kozhikode,673529,1,1
14-06-2025,Kerala,Kozhikode,673541,4,4
14-06-2025,Kerala,Kozhikode,673572,10,12
01-08-2025,Kerala,Kozhikode,673639,1,3
20-07-2025,Kerala,Kozhikode,673105,1,0
06-07-2025,Kerala,Kozhikode,673007,0,1
06-07-2025,Kerala,Kozhikode,673104,0,1
06-07-2025,Kerala,Kozhikode,673301,0,4
05-07-2025,Kerala,Kozhikode,673639,0,1
02-07-2025,Kerala,Kozhikode,673020,0,5
02-07-2025,Kerala,Kozhikode,673032,0,1
02-07-2025,Kerala,Kozhikode,673639,0,1
03-07-2025,Kerala,Kozhikode,673501,0,1
30-05-2025,Kerala,Kozhikode,673016,1,3
28-05-2025,Kerala,Kozhikode,673509,0,4
24-05-2025,Kerala,Kozhikode,673009,0,4
24-05-2025,Kerala,Kozhikode,673032,0,1
24-05-2025,Kerala,Kozhikode,673301,0,3
27-05-2025,Kerala,Kozhikode,673004,0,1
27-05-2025,Kerala,Kozhikode,673505,2,5
20-05-2025,Kerala,Kozhikode,673009,0,1
21-05-2025,Kerala,Kozhikode,673323,2,9
25-05-2025,Kerala,Kozhikode,673503,0,1
25-05-2025,Kerala,Kozhikode,673611,0,1
22-06-2025,Kerala,Kozhikode,673602,0,1
22-06-2025,Kerala,Kozhikode,673631,0,1
15-06-2025,Kerala,Kozhikode,673018,1,0
15-06-2025,Kerala,Kozhikode,673620,0,1
17-06-2025,Kerala,Kozhikode,673639,0,4
26-06-2025,Kerala,Kozhikode,673505,1,3
18-06-2025,Kerala,Kozhikode,673007,0,5
18-06-2025,Kerala,Kozhikode,673505,1,7
18-06-2025,Kerala,Kozhikode,673529,0,7
18-06-2025,Kerala,Kozhikode,673613,0,8
10-06-2025,Kerala,Kozhikode,673615,1,1
13-06-2025,Kerala,Kozhikode,673002,0,2
13-06-2025,Kerala,Kozhikode,673615,0,1
07-06-2025,Kerala,Kozhikode,673028,1,0
07-06-2025,Kerala,Kozhikode,673103,0,1
15-07-2025,Kerala,Kozhikode,673301,0,8
15-07-2025,Kerala,Kozhikode,673323,0,3
14-07-2025,Kerala,Kozhikode,673323,1,2
14-07-2025,Kerala,Kozhikode,673615,0,3
18-10-2025,Kerala,Kozhikode,673005,1,6
18-10-2025,Kerala,Kozhikode,673016,3,8
18-10-2025,Kerala,Kozhikode,673028,6,3
18-10-2025,Kerala,Kozhikode,673105,5,8
18-10-2025,Kerala,Kozhikode,673309,1,3
18-10-2025,Kerala,Kozhikode,673315,6,6
18-10-2025,Kerala,Kozhikode,673323,1,1
18-10-2025,Kerala,Kozhikode,673502,7,8
18-10-2025,Kerala,Kozhikode,673503,3,6
18-10-2025,Kerala,Kozhikode,673506,8,13
18-10-2025,Kerala,Kozhikode,673507,15,17
18-10-2025,Kerala,Kozhikode,673521,5,7
18-10-2025,Kerala,Kozhikode,673527,3,8
18-10-2025,Kerala,Kozhikode,673572,16,10
18-10-2025,Kerala,Kozhikode,673585,7,11
18-10-2025,Kerala,Kozhikode,673603,4,5
18-10-2025,Kerala,Kozhikode,673604,0,4
18-10-2025,Kerala,Kozhikode,673612,8,32
18-10-2025,Kerala,Kozhikode,673613,0,7
18-10-2025,Kerala,Kozhikode,673616,1,2
18-10-2025,Kerala,Kozhikode,673655,0,8
22-07-2025,Kerala,Kozhikode,673015,0,2
22-07-2025,Kerala,Kozhikode,673106,1,1
22-07-2025,Kerala,Kozhikode,673323,1,0
22-07-2025,Kerala,Kozhikode,673573,0,1
22-07-2025,Kerala,Kozhikode,673661,0,2
26-07-2025,Kerala,Kozhikode,673002,0,2
26-07-2025,Kerala,Kozhikode,673018,0,2
30-07-2025,Kerala,Kozhikode,673639,0,2
27-09-2025,Kerala,Kozhikode,673001,1,3
27-09-2025,Kerala,Kozhikode,673014,3,1
27-09-2025,Kerala,Kozhikode,673018,5,1
27-09-2025,Kerala,Kozhikode,673021,1,1
27-09-2025,Kerala,Kozhikode,673027,2,5
27-09-2025,Kerala,Kozhikode,673102,8,5
27-09-2025,Kerala,Kozhikode,673103,3,4
27-09-2025,Kerala,Kozhikode,673302,2,1
27-09-2025,Kerala,Kozhikode,673304,3,1
27-09-2025,Kerala,Kozhikode,673305,1,3
27-09-2025,Kerala,Kozhikode,673501,4,1
27-09-2025,Kerala,Kozhikode,673503,1,2
27-09-2025,Kerala,Kozhikode,673504,6,5
27-09-2025,Kerala,Kozhikode,673509,5,0
27-09-2025,Kerala,Kozhikode,673522,6,2
27-09-2025,Kerala,Kozhikode,673523,6,3
27-09-2025,Kerala,Kozhikode,673526,0,2
27-09-2025,Kerala,Kozhikode,673582,12,1
27-09-2025,Kerala,Kozhikode,673631,12,14
27-09-2025,Kerala,Kozhikode,673633,2,0
01-10-2025,Kerala,Kozhikode,673008,1,2
01-10-2025,Kerala,Kozhikode,673014,1,0
01-10-2025,Kerala,Kozhikode,673018,2,1
01-10-2025,Kerala,Kozhikode,673019,0,1
01-10-2025,Kerala,Kozhikode,673027,1,1
01-10-2025,Kerala,Kozhikode,673611,0,3
01-10-2025,Kerala,Kozhikode,673631,1,10
20-09-2025,Kerala,Kozhikode,673007,5,3
20-09-2025,Kerala,Kozhikode,673019,15,27
20-09-2025,Kerala,Kozhikode,673027,0,6
20-09-2025,Kerala,Kozhikode,673029,0,2
20-09-2025,Kerala,Kozhikode,673101,1,0
20-09-2025,Kerala,Kozhikode,673104,6,9
20-09-2025,Kerala,Kozhikode,673305,4,3
20-09-2025,Kerala,Kozhikode,673315,7,3
20-09-2025,Kerala,Kozhikode,673509,8,1
20-09-2025,Kerala,Kozhikode,673574,3,12
20-09-2025,Kerala,Kozhikode,673602,11,4
20-09-2025,Kerala,Kozhikode,673620,14,6
20-09-2025,Kerala,Kozhikode,673632,7,3
18-09-2025,Kerala,Kozhikode,673005,0,1
18-09-2025,Kerala,Kozhikode,673014,0,6
18-09-2025,Kerala,Kozhikode,673028,4,8
18-09-2025,Kerala,Kozhikode,673105,2,5
18-09-2025,Kerala,Kozhikode,673306,0,3
18-09-2025,Kerala,Kozhikode,673307,0,8
18-09-2025,Kerala,Kozhikode,673506,5,10
18-09-2025,Kerala,Kozhikode,673524,2,13
18-09-2025,Kerala,Kozhikode,673526,3,3
18-09-2025,Kerala,Kozhikode,673573,5,16
18-09-2025,Kerala,Kozhikode,673574,5,14
18-09-2025,Kerala,Kozhikode,673585,7,7
18-09-2025,Kerala,Kozhikode,673586,6,12
18-09-2025,Kerala,Kozhikode,673612,4,75
18-09-2025,Kerala,Kozhikode,673614,7,12
18-09-2025,Kerala,Kozhikode,673632,3,2
18-09-2025,Kerala,Kozhikode,673633,3,8
18-09-2025,Kerala,Kozhikode,673639,0,2
18-09-2025,Kerala,Kozhikode,673655,3,6
26-09-2025,Kerala,Kozhikode,673014,1,3
26-09-2025,Kerala,Kozhikode,673015,1,6
26-09-2025,Kerala,Kozhikode,673019,5,16
26-09-2025,Kerala,Kozhikode,673028,0,4
26-09-2025,Kerala,Kozhikode,673102,1,5
26-09-2025,Kerala,Kozhikode,673106,0,8
26-09-2025,Kerala,Kozhikode,673303,1,2
26-09-2025,Kerala,Kozhikode,673328,1,0
26-09-2025,Kerala,Kozhikode,673501,1,3
26-09-2025,Kerala,Kozhikode,673502,4,4
26-09-2025,Kerala,Kozhikode,673509,3,6
26-09-2025,Kerala,Kozhikode,673524,2,12
26-09-2025,Kerala,Kozhikode,673529,3,4
26-09-2025,Kerala,Kozhikode,673571,7,9
26-09-2025,Kerala,Kozhikode,673585,2,8
26-09-2025,Kerala,Kozhikode,673614,5,9
26-09-2025,Kerala,Kozhikode,673633,2,5
26-09-2025,Kerala,Kozhikode,673661,4,7
25-09-2025,Kerala,Kozhikode,673001,1,5
25-09-2025,Kerala,Kozhikode,673008,6,4
25-09-2025,Kerala,Kozhikode,673016,1,4
25-09-2025,Kerala,Kozhikode,673017,0,3
25-09-2025,Kerala,Kozhikode,673020,0,1
25-09-2025,Kerala,Kozhikode,673028,6,4
25-09-2025,Kerala,Kozhikode,673102,3,1
25-09-2025,Kerala,Kozhikode,673103,0,6
25-09-2025,Kerala,Kozhikode,673302,1,1
25-09-2025,Kerala,Kozhikode,673306,1,3
25-09-2025,Kerala,Kozhikode,673315,2,11
25-09-2025,Kerala,Kozhikode,673501,0,1
25-09-2025,Kerala,Kozhikode,673509,0,4
25-09-2025,Kerala,Kozhikode,673513,3,2
25-09-2025,Kerala,Kozhikode,673517,3,4
25-09-2025,Kerala,Kozhikode,673526,2,1
25-09-2025,Kerala,Kozhikode,673528,1,3
25-09-2025,Kerala,Kozhikode,673603,1,5
25-09-2025,Kerala,Kozhikode,673604,2,3
25-09-2025,Kerala,Kozhikode,673620,8,10
04-10-2025,Kerala,Kozhikode,673001,0,6
04-10-2025,Kerala,Kozhikode,673005,4,5
04-10-2025,Kerala,Kozhikode,673008,11,11
04-10-2025,Kerala,Kozhikode,673009,0,1
04-10-2025,Kerala,Kozhikode,673012,2,4
04-10-2025,Kerala,Kozhikode,673028,1,2
04-10-2025,Kerala,Kozhikode,673102,2,2
04-10-2025,Kerala,Kozhikode,673103,3,4
04-10-2025,Kerala,Kozhikode,673104,15,13
04-10-2025,Kerala,Kozhikode,673105,3,4
04-10-2025,Kerala,Kozhikode,673302,3,3
04-10-2025,Kerala,Kozhikode,673308,4,2
04-10-2025,Kerala,Kozhikode,673502,1,5
04-10-2025,Kerala,Kozhikode,673503,4,7
04-10-2025,Kerala,Kozhikode,673506,7,15
04-10-2025,Kerala,Kozhikode,673517,1,4
04-10-2025,Kerala,Kozhikode,673526,3,1
04-10-2025,Kerala,Kozhikode,673572,16,19
04-10-2025,Kerala,Kozhikode,673585,4,8
04-10-2025,Kerala,Kozhikode,673602,13,22
04-10-2025,Kerala,Kozhikode,673604,2,4
04-10-2025,Kerala,Kozhikode,673613,4,6
17-09-2025,Kerala,Kozhikode,673001,0,1
17-09-2025,Kerala,Kozhikode,673011,0,2
17-09-2025,Kerala,Kozhikode,673017,1,2
17-09-2025,Kerala,Kozhikode,673018,0,2
17-09-2025,Kerala,Kozhikode,673032,0,3
17-09-2025,Kerala,Kozhikode,673303,3,3
17-09-2025,Kerala,Kozhikode,673308,5,2
17-09-2025,Kerala,Kozhikode,673503,2,4
17-09-2025,Kerala,Kozhikode,673506,2,11
17-09-2025,Kerala,Kozhikode,673523,2,6
17-09-2025,Kerala,Kozhikode,673542,5,13
17-09-2025,Kerala,Kozhikode,673572,7,20
17-09-2025,Kerala,Kozhikode,673616,1,3
17-09-2025,Kerala,Kozhikode,673620,2,9
17-09-2025,Kerala,Kozhikode,673655,3,5
16-09-2025,Kerala,Kozhikode,673007,0,2
16-09-2025,Kerala,Kozhikode,673009,2,1
16-09-2025,Kerala,Kozhikode,673011,0,3
16-09-2025,Kerala,Kozhikode,673027,1,4
16-09-2025,Kerala,Kozhikode,673103,1,7
16-09-2025,Kerala,Kozhikode,673303,4,7
16-09-2025,Kerala,Kozhikode,673307,1,9
16-09-2025,Kerala,Kozhikode,673328,3,2
16-09-2025,Kerala,Kozhikode,673505,1,0
16-09-2025,Kerala,Kozhikode,673509,0,5
16-09-2025,Kerala,Kozhikode,673525,6,7
16-09-2025,Kerala,Kozhikode,673571,5,11
16-09-2025,Kerala,Kozhikode,673574,4,15
16-09-2025,Kerala,Kozhikode,673586,5,16
16-09-2025,Kerala,Kozhikode,673616,4,5
16-09-2025,Kerala,Kozhikode,673631,3,10
16-09-2025,Kerala,Kozhikode,673661,1,5
28-09-2025,Kerala,Kozhikode,673525,0,1
29-09-2025,Kerala,Kozhikode,673001,0,1
29-09-2025,Kerala,Kozhikode,673002,0,2
29-09-2025,Kerala,Kozhikode,673009,0,3
29-09-2025,Kerala,Kozhikode,673011,0,4
29-09-2025,Kerala,Kozhikode,673021,0,2
29-09-2025,Kerala,Kozhikode,673028,5,4
29-09-2025,Kerala,Kozhikode,673305,1,3
29-09-2025,Kerala,Kozhikode,673306,2,2
29-09-2025,Kerala,Kozhikode,673308,1,4
29-09-2025,Kerala,Kozhikode,673315,0,15
